Location,Cat_A,Cat_B,Cat_C,Cat_D,Avg_Score,Market_Volume,PMI_Volume,Market_Share
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Trondheim,1.481465185200,10,1.589751501,1.5,3.642804171,3037001,1150400,0.3787947386
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Santo Domingo Las Americas,1.969676969700,9.966510928,0.02266365801,2.6,3.639712889,11596200,7616400,0.656801366
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Samana El Catey,1.515134848500,10,0.4964626818,2.5,3.627899383,318400,184800,0.5804020101
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Johor Bahru,2.999970000000,9.993321457,0.2880828151,1.2,3.620343568,5149000,1614000,0.3134589241
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
Ibaraki,5.714229523800,0,2.225192091,6.5,3.609855404,125329,19200,0.1531967861
