SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
CAMEL - BLUE KS BOX,200,52735,Reunion,Roland Garros,JTI
FORTUNA - AZUL KS BOX,200,55863,Spain DP,Gerona,IMPERIAL BRANDS
UNDEFINED,200,0,Cambodia,Sihanoukville,OTHER LOCAL TMO IND.
MARLBORO - GOLD EDGE KS BOX SUPERSLIMS DCV WHITE - GENERIC DF-ENG TXT,200,139269,Azerbaijan,Baku,PMI
DAVIDOFF - (WHITE) 90's OCTAGONAL PACK,200,52524,Morocco,Ouarzazate,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,Morocco,Marrakech,PMI
SUPERKINGS - BLUE 100's BOX,200,46019,Greece,Skiathos,IMPERIAL BRANDS
OME - (YELLOW) 100's L-STICK BOX SUPERSLIMS,200,57353,Armenia,Yerevan,KARELIA TOBACCO
WINSTON - (RED) KS BOX,400,56993,Gabon,Gabon,JTI
PALL MALL - (BLUE) KS RCB,200,53235,Turkey,Diyarbakir Airport,BAT
MARLBORO - (RED FWD) KS BOX 600 SPECIAL OUTER - FRANCE DF GHW-FR05 - IDM FRANCE,600,122774,France DP,Paris Orly,PMI
STATE EXPRESS 555 - KS BOX,200,44926,China,Urumchi Diwobao,BAT
NEWPORT - MENTHOL KS BOX,600,44309,Dominican Republic,Punta Cana - Higuey,BAT
CAMEL - LIGHTS KS BOX,200,43025,China,Ningbo Lishe,JTI
UNDEFINED,200,0,China,Nanning Wuxu,CHINA NATIONAL
WINSTON - BLUE KS BOX,200,54088,France DP,Strasbourg,JTI
L&M - BLUE LABEL (NON TRAVEL) KS RCB - ITALY DF - IDM ITALY,200,121006,Italy,Bergamo,PMI
CAMEL - BLUE KS BOX,600,52735,Turkey,Gaziantep Airport,JTI
DAVIDOFF - WHITE 100's OCTAGONAL PACK SUPERSLIMS,200,49888,Tunisia,Jerba,IMPERIAL BRANDS
VOGUE - MENTHOL 100's BOX SUPERSLIMS,200,46753,Saudi Arabia,Medina,BAT
OME - (PINK) 100's L-STICK BOX SUPERSLIMS,200,57352,Turkey,Eskisehir Airport,KARELIA TOBACCO
WINSTON - XS FRESH MENTHOL MENTHOL 100's D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,70991,Russia,Moscow - Domodedovo,JTI
CAMEL - ESSENTIAL (BLUE) KS BOX,200,58457,France,Nantes,JTI
WINSTON - LIGHTS 100's BOX SUPERSLIMS,200,54249,Bulgaria,Sofia,JTI
ZHONG NAN HAI - FIVE KS BOX,200,56694,China,Guiyang Longdongbao,CHINA NATIONAL
SUPERKINGS - BLACK 100's BOX,400,70127,Dominican Republic,Punta Cana - Higuey,IMPERIAL BRANDS
MERIT - FILTER KS RCB WHITE - EGYPT DF - EGYPTAIR,200,59245,Egypt,Asyut,PMI
SUPERKINGS - BLACK 100's BOX,200,70127,Switzerland,Basel,IMPERIAL BRANDS
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,France,Grenoble,BAT
WINSTON - (RED) KS BOX,200,56993,China,Yinchuan Hedong,JTI
RICHMOND - MENTHOL KS BOX,200,44641,Canary Islands,Lanzarote,IMPERIAL BRANDS
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Germany,Paderborn,BAT
VOGUE - VERTE MENTHOL 100's BOX SUPERSLIMS,200,107661,France DP,Grenoble,JTI
LAMBERT & BUTLER - KS BOX,400,43912,Kosovo,PRISTINA,IMPERIAL BRANDS
SEVEN STARS - LIGHTS KS SOFT,200,50060,China,Guiyang Longdongbao,JTI
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM SWEDEN,200,122909,Sweden,Orebro,PMI
DAVIDOFF - SLIMS WHITE 100's OCTAGONAL PACK SUPERSLIMS,200,54186,Turkey,Adana Airport,IMPERIAL BRANDS
SOVEREIGN - KS BOX,600,44887,Great Britain,Southampton,JTI
SILK CUT - (PURPLE) KS BOX,200,51403,Cape Verde,Praia,BAT
CHUNGHWA - KS BOX,200,43087,South Korea,Jeju,CHINA NATIONAL
PEACE - LS SOFT,200,47019,Japan,Chubu,JTI
MEVIUS - SKY BLUE KS RCB,200,89726,South Korea,Jeju,JTI
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - CHINA DF - CNSC(ZF),200,137746,China,Quanzhou,PMI
MARLBORO - GOLD (3.5) KS RCS 600 SPECIAL OUTER WHITE - GENERIC DF-ENG TXT,600,123518,Nigeria,Lagos,PMI
MARLBORO - BLOSSOM FUSION MENTHOL KS BOX C CHI WHITE - HK DF DEPARTURE,200,138178,Hong Kong,Hong Kong,PMI
STATE EXPRESS 555 - INTERNATIONAL 100's BOX,200,47026,China,Kunming Wujiaba,BAT
CAMEL - BLUE KS BOX,240,52735,Switzerland,Geneva,JTI
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCS C WRG JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122897,Morocco,Casablanca,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM POLAND,400,123059,Poland,Krakow Balice,PMI
YU XI - (GOLD) KS BOX,200,53543,China,Qingdao Liuting,CHINA NATIONAL
ESSE - CHANGE 1MG 100's BOX C SUPERSLIMS,200,90020,China,Guangzhou Baiyun,KT & G
ROTHMANS - INTERNATIONAL KS BOX,200,45801,Turkey,Istanbul Asia Airport,BAT
MURATTI - AMBASSADOR KS RCB WHITE - ITALY DF - IDM ITALY,200,120993,Italy,Rome Fiumicino,PMI
SUPERKINGS - BLACK 100's BOX,400,70127,Switzerland,Zurich,IMPERIAL BRANDS
MAYFAIR - SKY BLUE KS BOX,600,46686,Great Britain,Aberdeen,JTI
LIQUN - (RED) KS BOX,200,60578,China,Xian Xianyang,CHINA NATIONAL
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Egypt,Sharm El Sheikh,PMI
PARLIAMENT - AQUA BLUE KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,125074,Mexico,Guadalajara,PMI
DAVIDOFF - (WHITE) KS OCTAGONAL PACK SLIMS,200,91764,Tunisia,Tunis,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,El Salvador,San Salvador Comalapa,PMI
MARLBORO - (RED FWD) KS RCB 600 SPECIAL OUTER - UNITED KINGDOM DF - IDM UNITED KINGDOM,600,122753,Great Britain,Aberdeen,PMI
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - KOREA DF,200,125145,South Korea,Muan,PMI
SUPERKINGS - KS BOX,200,46746,Jamaica,Montego Bay,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - ITALY DF - IDM ITALY,600,125684,Italy,Verona,PMI
BENSON & HEDGES - GOLD KS BOX,600,42846,Morocco,Rabat,BAT
MARLBORO - GOLD (3.5) 100's BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,123064,Germany,Stuttgart,PMI
MARLBORO - RED 3.5 100's BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,125533,Germany,Stuttgart,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Morocco,Fes,BAT
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - TURKEY DF - BASE PRODUCT DF,600,125713,Turkey,Istanbul Airport,PMI
ESSE - CHANGE FROZEN MENTHOL 100's BOX C SUPERSLIMS,200,124472,South Korea,Incheon,KT & G
ESSE - CHANGE UP 100's BOX C SUPERSLIMS,200,106177,South Korea,Daegu,KT & G
L&M - BLUE LABEL (5.0 CWB) KS RCB 600 - TURKEY DF,600,122591,Turkey,Izmir Airport,PMI
CAMEL - (BLUE) KS BOX,200,45351,Albania,Tirana,JTI
DAVIDOFF - LIGHTS 90's OCTAGONAL PACK,200,43250,Turkey,Cukurova Airport,IMPERIAL BRANDS
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,600,97296,Morocco,Oujda,JTI
MEVIUS - SKY BLUE KS RCB,200,89726,China,Shanghai Pudong,JTI
L&M - BLUE LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123639,Brazil,Rio de Janeiro,PMI
MARLBORO - RED 3.5 KS SOFT - ENGLISH GHW TPD2 DF - IDM GREECE,200,125456,Greece,Rhodes,PMI
RAISON - BLACK 1MG KS BOX,200,53057,South Korea,Busan - Kimhae,KT & G
LAMBERT & BUTLER - KS BOX,600,43912,Morocco,Fes,IMPERIAL BRANDS
MARLBORO - (GOLD 3.0) KS RCB 600 SPECIAL OUTER - TURKEY DF,600,113756,Turkey,Denizli Cardak Airport,PMI
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Shanghai Hongqiao,NANYANG BROTHERS
STATE EXPRESS 555 - MANDARIN PEARL 90's,200,57655,Japan,Osaka - Kansai,BAT
PARLIAMENT - NIGHT BLUE KS RCB 600 WHITE - TURKEY DF,600,70909,Turkey,Kutahya Airport,PMI
WINSTON - KS RCB,200,54535,Kazakhstan,Astana,JTI
WEST - RED KS BOX,400,46023,Germany,Berlin Brandenburg,IMPERIAL BRANDS
ROTHMANS - (BLUE) KS BOX,600,46008,Morocco,Agadir,BAT
MARLBORO - ICE BLAST MEGA 5 MENTHOL KS BOX C WHITE - JAPAN DF,200,119099,Japan,Fukuoka,PMI
KENT - SPARK SILVER KS RCB,200,106880,Brazil,Salvador,BAT
MARLBORO - GOLD (3.5) 100's SOFT 400 TRANSPARENT BUNDLE - TURKEY DF,400,123074,Turkey,Samsun Airport,PMI
MARLBORO - BLOSSOM FUSION MENTHOL KS BOX C CHI WHITE - JAPAN DF,200,138184,Japan,Tokyo - Shinjuku,PMI
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS BOX C WRG WHITE - GENERIC DF-ENG TXT,200,122896,Panama,Panama Tocumen,PMI
LUCKY STRIKE - CLICK & ROLL KS BOX C,400,59257,Brazil,Rio de Janeiro,BAT
WINSTON - CLASSIC KS BOX,600,54087,Colombia,Bogota,JTI
MARLBORO - GOLD (3.5) KS RCB WHITE - TAIWAN DF,200,122427,Taiwan,Kaohsiung,PMI
PALL MALL - (RED) KS BOX,400,53263,Germany,Munich,BAT
MARLBORO - SHUFFLE MENTHOL KS RCB C MUL WHITE - TURKEY DF,200,123491,Turkey,Kayseri Airport,PMI
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Germany,Frankfurt,IMPERIAL BRANDS
MARLBORO - TOUCH AQUA KS RCS C SLIMS WHITE - TURKEY DF,200,114636,Turkey,Eskisehir Airport,PMI
CAMEL - (YELLOW) KS BOX,200,49844,Brazil,Fortaleza,JTI
PALL MALL - (RED) KS BOX,600,53263,Turkey,Istanbul Asia Airport,BAT
DAVIDOFF - (WHITE) KS BOX,200,70865,United Arab Emirates,Sharjah,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE,400,142119,Mexico,Guadalajara,PMI
DUNHILL - GOLD KS BOX,200,54825,China,Qingdao Liuting,BAT
DUNHILL - GOLD KS BOX,200,54825,China,Taiyuan Wusu,BAT
STERLING - KS BOX,600,44904,United Arab Emirates,Dubai,JTI
STERLING - DUAL KS BOX C,400,99392,Great Britain,Edinburgh,JTI
FORTUNA - KS BOX,200,43467,Morocco,Nador,IMPERIAL BRANDS
SILK CUT - PURPLE KS BOX,200,45375,Switzerland,Geneva,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Tunisia,Monastir,PMI
PARLIAMENT - NIGHT BLUE 100's RCB WHITE - JAPAN DF,200,97143,Japan,Chubu,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM FINLAND,200,125447,Finland,Helsinki-Vantaa,PMI
L&M - RED LABEL (5.0 CWB) 100's SOFT 600 TRANSPARENT BUNDLE - TURKEY DF,600,122594,Turkey,Konya Airport,PMI
PALL MALL - (RED) KS BOX,400,53263,Turkey,Antalya Airport,BAT
LAMBERT & BUTLER - LIGHTS KS BOX,200,43914,Great Britain,Norwich,IMPERIAL BRANDS
KENT - HD (BLUE) KS RCB,600,57750,Turkey,Samsun Airport,BAT
MARLBORO - (RED FWD) KS BOX - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105689,China,Kunming Wujiaba,PMI
MARLBORO - (RED FWD) KS BOX - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105689,China,Wenzhou Longwan,PMI
CAMEL - (BLUE) KS BOX,600,45351,Dominican Republic,Santo Domingo Las Americas,JTI
WINSTON - BLUE KS BOX,400,54088,Germany,Berlin Brandenburg,JTI
WINSTON - CLASSIC RED KS BOX,400,45379,Germany,Hannover,JTI
PARLIAMENT - NIGHT BLUE KS RCB 600 WHITE - TURKEY DF,600,70909,Turkey,Gaziantep Airport,PMI
CAMEL - ACTIVATE KS BOX C,200,67982,El Salvador,San Salvador Comalapa,JTI
MARLBORO - GOLD (3.5) 100's SOFT - TURKEY DF,200,123073,Turkey,Dalaman Airport,PMI
MARLBORO - (GOLD 3.0) 100's SOFT - TURKEY DF,200,114829,Turkey,Antalya Gazipasa Airport,PMI
DOUBLE HAPPINESS - DELUXE (RED) KS BOX,200,103412,China,Wenzhou Longwan,NANYANG BROTHERS
DOUBLE HAPPINESS - DELUXE (RED) KS BOX,200,103412,China,Qingdao Liuting,NANYANG BROTHERS
LAMBERT & BUTLER - KS BOX,200,43912,Spain,Gerona,IMPERIAL BRANDS
R1 - (BLUE) KS BOX,200,49944,Turkey,Gaziantep Airport,IMPERIAL BRANDS
MAYFAIR - SKY BLUE KS BOX,200,46686,Great Britain,Glasgow,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,France DP,Lyon Saint Exupery,BAT
L&M - RED LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123310,Spain DP,Alicante,PMI
BENSON & HEDGES - GOLD KS BOX,400,42846,Turkey,Bodrum Airport,BAT
DUNHILL - SWITCH 6MG KS OCTAGONAL PACK C,200,92588,South Korea,Daegu,BAT
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - KOREA DF,200,98188,South Korea,Seoul (downtown),PMI
MARLBORO - EXOTIC FUSION KS RCT C PSW SLIMS WHITE - TURKEY DF,200,138635,Turkey,Dalaman Airport,PMI
SOBRANIE - BLACK RUSSIAN KS BOX,200,44857,Turkey,Istanbul Asia Airport,JTI
PARLIAMENT - PLATINUM BLUE KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122961,Jordan,Amman,PMI
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Morocco,Essaouira,IMPERIAL BRANDS
MEVIUS - LSS SUPER LIGHTS KS PUSH AND SLIDE BOX,200,94994,South Korea,Muan,JTI
MILD SEVEN - ONE KS BOX,200,46248,China,Nanjing Lukou,JTI
CLOUD 9 - 1MG 100's OCTAGONAL PACK SUPERSLIMS,200,53797,South Korea,Busan - Kimhae,KT & G
DOUBLE HAPPINESS - KS BOX,200,46152,China,Nanchang Changbei,CHINA NATIONAL
PARLIAMENT - AQUA BLUE KS RCS JUMBO RC WHITE - GCC DF,200,100938,Oman,Muscat,PMI
DAVIDOFF - GOLD KS BOX,200,88458,Kuwait,Kuwait,IMPERIAL BRANDS
LAMBERT & BUTLER - KS BOX,600,43912,Switzerland,Geneva,IMPERIAL BRANDS
VOGUE - BLEU 100's BOX SLIMS,200,50530,France DP,Toulouse,BAT
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS  600 C WRG TRANSPARENT BUNDLE WHITE - TURKEY DF,600,125175,Turkey,Antalya Airport,PMI
LAMBERT & BUTLER - KS BOX,200,43912,Norway,Bergen,IMPERIAL BRANDS
VOGUE - MENTHOL 100's BOX SLIMS,200,45100,Hong Kong,Hong Kong,BAT
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122449,Spain DP,Palma De Mallorca,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122499,Spain DP,Sevilla,PMI
DUNHILL - FINE CUT (BLUE) 90's OCTAGONAL PACK SLIMS,200,58199,South Korea,Seoul (downtown),BAT
VOGUE - LILAS 100's BOX SUPERSLIMS,600,51103,France,Marseille,BAT
LAMBERT & BUTLER - MENTHOL MENTHOL KS BOX,200,91250,Turkey,Izmir Airport,IMPERIAL BRANDS
DUNHILL - FINE CUT 1MG 100's BOX SUPERSLIMS,200,94539,Japan,Osaka - Kansai,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,France,Lille,BAT
WILLS NAVY CUT - RED KS BOX,200,124479,United Arab Emirates,Sharjah,ITC Ltd.
MARLBORO - RED 3.5 KS SOFT - ENGLISH GHW TPD2 DF - IDM GREECE,200,125456,Greece,Zakynthos,PMI
REGAL - KS BOX,200,44605,Great Britain,Humberside,IMPERIAL BRANDS
REGAL - KS BOX,200,44605,Great Britain,Liverpool,IMPERIAL BRANDS
THE ONE - 0.5 KS OCTAGONAL PACK,200,53482,South Korea,Daegu,KT & G
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - GENERIC DF-ENG TXT,200,125087,Dominican Republic,Santo Domingo Las Americas,PMI
CAMEL - BLUE KS BOX,200,52735,France,Paris Charles De Gaulle,JTI
WINSTON - BLUE KS BOX,200,54088,Peru,Lima,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Martinique,Fort-de-France,BAT
REGAL - KS BOX,200,44605,Spain DP,Gerona,IMPERIAL BRANDS
NEWPORT - MENTHOL KS BOX,200,44309,Dominican Republic,Punta Cana - Higuey,BAT
SUPERKINGS - BLACK 100's BOX,200,70127,France,Bordeaux,IMPERIAL BRANDS
ROTHMANS - (BLUE) KS BOX,400,46008,Morocco,Casablanca,BAT
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105695,China,Hebei,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105695,China,Hangzhou Xiaoshan,PMI
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,200,97296,Turkey,Antalya Gazipasa Airport,JTI
L&M - RED LABEL (5.0 CFB) KS RCB - INDOCHINA DF,200,122469,Laos,Vientiane,PMI
MILANO - X MERGE KS BOX C,200,122636,United Arab Emirates,Dubai,GULBAHAR TOBACCO
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,200,97296,Brazil,Recife,JTI
MARLBORO - BLACK MENTHOL (2.0) MENTHOL KS BOX WHITE - INDOCHINA DF,200,98204,Laos,Vientiane,PMI
LONGBEACH - MENTHOL GREEN FRM MENTHOL KS BOX TRANSPARENT BUNDLE WHITE - AUSTRALIA DOM,200,103550,Australia,Melbourne,PMI
L&M - RED LABEL (5.0 CWB) KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GERMANY,400,124240,Germany,Duesseldorf,PMI
L&M - RED LABEL (5.0 CWB) KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GERMANY,400,124240,Germany,Dortmund,PMI
MORE - MENTHOL KS BOX,200,46828,China,Beijing,JTI
STATE EXPRESS 555,200,38071,China,Dalian Zhoushuizi,BAT
UNDEFINED,0,0,Saudi Arabia,Jeddah,ITC Ltd.
CAMEL,200,37393,Laos,Vientiane,JTI
ESSE,200,38297,Laos,Vientiane,KT & G
MEVIUS - LBS MIX GREEN KS RCB C,200,131562,South Korea,Incheon,JTI
BENSON & HEDGES - GOLD KS BOX,400,42846,Ghana,Accra,BAT
CAMEL - FILTER KS BOX,100,88440,Norway,Stavanger,JTI
GAULOISES - BLONDES (RED) KS BOX,400,45358,Ghana,Accra,IMPERIAL BRANDS
GAULOISES - BLONDES (BLUE) KS BOX,600,45969,Kenya,Jomo Kenyatta,IMPERIAL BRANDS
UNDEFINED,0,0,Poland,Szczecin,BAT
UNDEFINED,0,0,Japan,Osaka - Kansai,CHINA NATIONAL
DAVIDOFF - (WHITE) KS BOX,200,70865,Ethiopia,Addis Ababa,IMPERIAL BRANDS
DOUBLE HAPPINESS - KS BOX,200,46152,China,Chongqing Jiangbei,NANYANG BROTHERS
DOUBLE HAPPINESS - KS BOX,200,46152,China,Dalian Zhoushuizi,NANYANG BROTHERS
WINSTON - LIGHTS 100's BOX SUPERSLIMS,400,54249,Morocco,Marrakech,JTI
KENT - SURROUND (SILVER) KS RCB,200,107236,Turkey,Bodrum Airport,BAT
UNDEFINED,0,0,India,Indira Gandhi,JTI
LD - (RED) KS BOX,200,51944,Turkey,Diyarbakir Airport,JTI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER WHITE - ARGENTINA DF,600,123955,Argentina,Buenos Aires Aeroparque,PMI
KENT - HD INFINA KS RCB,200,57194,Colombia,Cali,BAT
WINSTON - KS BOX,200,45182,China,Chengdu Tianfu,JTI
WINSTON - LIGHTS KS BOX,200,45191,China,Qingdao Liuting,JTI
DUNHILL - SWITCH (BLACK - GREEN) KS OCTAGONAL PACK C,200,103541,Grenada,St. George's Point Saline,BAT
GAULOISES - BLONDES (RED) KS BOX,600,45358,Cape Verde,Espargos,IMPERIAL BRANDS
STERLING - (RED) KS BOX,200,61078,Greece,Heraklion Airport,JTI
MEVIUS - SKY BLUE KS RCB,200,89726,Indonesia,Ngurah Rai,JTI
RICHMOND - MENTHOL KS BOX,200,44641,Spain,Alicante,IMPERIAL BRANDS
UNDEFINED,0,0,Kenya,Nairobi,IMPERIAL BRANDS
DUNHILL - INTERNATIONAL LIGHTS 90's BOX,200,45909,Senegal,Leopold Sedar Senghar,BAT
CAMEL - ACTIVATE KS BOX C,200,67982,Morocco,Casablanca,JTI
MARLBORO - (RED FWD) KS BOX - EGYPT DF - EGYPTAIR,200,100304,Egypt,Asyut,PMI
DAVIDOFF - GOLD KS BOX,200,88458,Turkey,Trabzon Airport,IMPERIAL BRANDS
.COM,1,40100,Indonesia,Ngurah Rai,Undefined
WINSTON - (RED) KS BOX,600,56993,Kenya,Jomo Kenyatta,JTI
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,Greece,Skiathos,KARELIA TOBACCO
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX TRANSPARENT BUNDLE - AUSTRALIA DOM,200,97943,Australia,Sydney,PMI
ROTHMANS - (BLUE) KS BOX,400,46008,Turkey,Bodrum Airport,BAT
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ITALY DF - IDM ITALY,400,122500,Italy,Bari,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM CZECH REPUBLIC,400,122951,Czech Republic,Ostrava,PMI
WINSTON - BLUE KS RCB,200,53483,Italy,Milan - Linate,JTI
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - GENERIC DF-ENG TXT,600,125840,Mexico,Cancun,PMI
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,200,88913,Morocco,Al Hoceima,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB - SPAIN DF - IDM SPAIN,200,122496,Spain,Reus,PMI
PHILIP MORRIS - BLEUE KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,122363,France DP,Paris Charles De Gaulle,PMI
UNDEFINED,0,0,Oman,Salalah,CHINA NATIONAL
DUNHILL - INTERNATIONAL LIGHTS 90's BOX,200,45909,Tanzania,Dar Es Salaam,BAT
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,400,88913,Jordan,Aqaba,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCS WHITE - GENERIC DF-ENG TXT - IDM LEBANON,200,151485,Iraq,Suleymania Airport,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,125532,Germany,Hannover,PMI
PUEBLO - KS BOX,200,55812,Italy,Florence,POESCHL TABAK
UNDEFINED,0,0,Qatar,Doha,KARELIA TOBACCO
THE KING - BLUE KS BOX,200,106307,Bulgaria,Bourgas,KING'S TOBACCO
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Spain,Bilbao,BAT
WINSTON - BLUE KS RCB,200,53483,Morocco,Essaouira,JTI
WINSTON - CLASSIC KS BOX,200,54087,Morocco,Ouarzazate,JTI
CHESTERFIELD - ORIGINAL (4.0) KS BOX - GENERIC DF-ENG TXT,200,124032,Morocco,Essaouira,PMI
FURONGWANG - KS BOX,200,103407,China,Hebei,CHINA NATIONAL
MAYFAIR - KS BOX,200,44279,Mexico,Mexico City,JTI
WEST - SILVER KS BOX,200,46755,Turkey,Konya Airport,IMPERIAL BRANDS
LUCKY STRIKE - BLUE KS BOX,200,57357,Spain DP,Madrid Barajas,BAT
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Qingdao Liuting,BAT
LUCKY STRIKE - CLICK & ROLL KS BOX C,200,59257,Switzerland,Geneva,BAT
WINSTON - CLASSIC KS RCB,200,54448,Turkey,Eskisehir Airport,JTI
MAYFAIR - KS BOX,200,44279,Italy,Bergamo,JTI
MARLBORO - EDGE (2.0) KS DSP SUPERSLIMS WHITE - GCC DF,200,120081,Oman,Muscat,PMI
YU XI - (GOLD) KS BOX,200,53543,Japan,Osaka - Kansai,CHINA NATIONAL
FORTUNA - RED LINE KS BOX,200,61088,Canary Islands,Gran Canaria,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB WHITE - GENERIC DF-ENG TXT,200,123642,Saudi Arabia,Medina,PMI
SUPERKINGS - 100's BOX,400,44938,Great Britain,London Gatwick,IMPERIAL BRANDS
ROTHMANS - DEMI (BLUE) KS ROUND CORNER PILLOW PACK SLIMS,200,103988,Tunisia,Tunis,BAT
PALL MALL - (BLUE) KS BOX,600,51685,Turkey,Kutahya Airport,BAT
BENSON & HEDGES - SPECIAL FILTER KS BOX,600,58737,Morocco,Al Hoceima,BAT
LAMBERT & BUTLER - WHITE KS BOX,400,45980,Portugal,Porto,IMPERIAL BRANDS
LEVEL - FULL FLAVOUR KS BOX,200,53846,Sweden,Umea,JTI
GAULOISES - BLONDES LEGERES KS BOX,200,43534,China,Nanning Wuxu,IMPERIAL BRANDS
KENT - SPARK SILVER KS RCB,200,106880,Brazil,Fortaleza,BAT
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,Morocco,Tangier,PMI
UNDEFINED,0,0,Tunisia,Tunis,BAT
BENSON & HEDGES - SILVER KS BOX,400,42858,Great Britain,London Luton,BAT
VOGUE - LILAS 100's BOX SUPERSLIMS,400,51103,France DP,Paris Charles De Gaulle,BAT
MARLBORO - LUNA SHUFFLE MENTHOL KS RCS (PROMO) C MUL WHITE - GENERIC DF-ENG TXT,200,138965,Iraq,Basrah,PMI
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Yinchuan Hedong,IMPERIAL BRANDS
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Guiyang Longdongbao,IMPERIAL BRANDS
MARLBORO - (GOLD 3.0) KS RCB 600 SPECIAL OUTER - AFRICA DF-ENG TXT,600,114700,Ethiopia,Addis Ababa,PMI
