Year,EBROMId,Volume
2024,60196058,105
2024,60271418,88434
2024,60061388,13218
2024,60276040,84988
2024,60126737,8426
2024,50065488,65
2024,60036918,15438
2024,60271708,8133
2024,60077474,37635
2024,60256553,933
2024,60075903,24083
2024,60130884,317
2024,60127467,37177
2024,50052151,8500
2024,60064624,93969
2024,50058321,328835
2024,60072017,835287
2024,60063348,52323
2024,60209009,1307
2024,60230660,47187
2024,60235288,2022
2024,50056639,254
2024,60047157,85
2024,60043938,1325
2024,50034107,53577
2024,60135274,6244270
2024,60234280,6189
2024,60193481,70016
2024,50051808,4557
2024,50046685,20583
2024,60197192,125
2024,60171411,42572
2024,60162364,79
2024,60064050,2811
2024,50072213,668580
2024,60232510,47
2024,60129131,4466
2024,60230744,1146
2024,60077361,7520
2024,60188786,971
2024,50056303,81730
2024,60075104,5098
2024,60123798,519741
2024,50008665,5576
2024,60212402,26
2024,50072210,2217879
2024,50064649,4901
2024,50068565,22317
2024,60257293,67955
2024,60193587,11951
2024,60046413,1511
2024,50000588,291
2024,50006859,251492
2024,60211650,140
2024,50063098,186247
2024,50063694,6482
2024,60257808,190
2024,60196777,64661
2024,50048223,9229
2024,60169480,260
2024,60278729,1385
2024,60271655,68290
2024,60246474,443
2024,60210443,2046
2024,60212425,758
2024,60047988,10075
2024,60129796,289
2024,60214319,370
2024,50071507,414780
2024,60214015,25215
2024,60137902,59
2024,60238841,255
2024,60278708,558
2024,60247090,1173838
2024,60071379,13710
2024,60213928,48958
2024,60129446,6257
2024,50008694,22400
2024,60127493,204726
2024,60237501,5749
2024,60239258,177
2024,60135128,589
2024,50034137,8
2024,60049340,367
2024,60163055,12593
2024,50010310,6269
2024,60129435,2935
2024,60194515,81448
2024,60166140,174233
2024,50040472,30826
2024,60196054,3780
2024,60126616,226944
2024,60258699,7285
2024,60212647,4367
2024,60223750,554
2024,60162361,168024
2024,60240526,42526
2024,60239137,42
2024,60167098,6614
2024,60162599,21767
2024,60212118,237
2024,60197075,875
2024,60234449,5860
2024,50047400,55453
2024,60127455,28070
2024,60119225,106512
2024,60209743,9952
2024,50050957,119291
2024,60170004,75
2024,60169838,271
2024,60165161,4643
2024,50019041,6378
2024,60050662,15392
2024,60259135,171006
2024,60170472,1098
2024,50072379,2182
2024,60073838,599
2024,60278152,13398
2024,60210116,22
2024,60257423,14855
2024,50069229,176725
2024,60212668,829
2024,60046928,146956
2024,60074749,2423
2024,60129215,805
2024,60197616,13078
2024,60136864,159652
2024,60214080,400
2024,60166870,68
2024,60137642,4097
2024,60057791,2052
2024,50022233,67831
2024,50072467,307
2024,50029291,5
2024,60210338,33870
2024,50010988,82128
2024,50073328,153203
2024,60188993,14947
2024,60210004,72266
2024,60167351,2054
2024,60050648,349922
2024,60122746,404616
2024,60230241,60576
2024,60209301,56201
2024,60124312,32280
2024,60167673,1638
2024,60196217,32602
2024,60056076,32093
2024,60207378,113650
2024,50020613,123903
2024,60212188,1004313
2024,50020057,3360
2024,60233425,210960
2024,60188388,13418
2024,50032060,91472
2024,60246662,23523
2024,60126796,290129
2024,60235957,9384
2024,60137544,16
2024,60233031,1178
2024,60199455,70048
2024,60242579,46432
2024,60233421,11283
2024,60232991,3928
2024,60247157,2169
2024,60209950,261
2024,60169451,37776
2024,50046831,5019
2024,60188650,14064
2024,60272443,8103
2024,60124547,24737
2024,50048882,25828
2024,50072488,35
2024,50078636,44040
2024,50046393,11983
2024,50069645,5300
2024,60239042,4208
2024,60170022,745
2024,60275850,134
2024,60075475,101549
2024,60193913,3510
2024,60137890,16661
2024,60124894,19569
2024,60038185,10212
2024,60071244,56107
2024,60125105,136
2024,60208233,13031
2024,60077064,75452
2024,60075469,7325
2024,60080476,27
2024,60054209,25455
2024,60194815,61648
2024,60279563,33783
2024,60162843,21401
2024,60137295,39879
2024,60240034,78505
2024,60256327,3447
2024,60137630,13589
2024,60272078,1829
2024,60166339,560
2024,60163847,8371
2024,60077390,2287
2024,60040194,63125
2024,60050091,146796
2024,60235745,40326
2024,60196497,3132
2024,60193944,2319171
2024,50065487,53
2024,60130165,323941
2024,60169956,9646
2024,60056176,7793
2024,60125501,10438
2024,50046601,73531
2024,60206934,1402
2024,60247462,40969
2024,60212963,1123
2024,60256332,297
2024,60047116,12623
2024,50002447,10098
2024,50019332,113187
2024,60276009,65
2024,60074396,11709
2024,60240451,32416
2024,50024632,33695
2024,60198834,5128
2024,60207457,20933
2024,60232581,55513
2024,50064070,31201
2024,60188345,1032
2024,60119270,1653
2024,60210449,535488
2024,60162804,23658
2024,60193729,705801
2024,60212104,15764
2024,60276104,3767
2024,50038442,1422
2024,60078415,1504795
2024,50052632,23
2024,60080111,1892
2024,60240893,308312
2024,60256306,1341
2024,60186056,79097
2024,60210414,51432
2024,60214176,138825
2024,60136708,190
2024,60273364,114729
2024,60167736,1236
2024,50055671,7568
2024,60256883,10590
2024,50005516,27011
2024,50054046,10936
2024,60231797,23297
2024,60168025,85182
2024,60076361,966
2024,60168729,551495
2024,60135646,5430
2024,60126146,3
2024,60205983,4864
2024,50001952,1521
2024,60196591,104105
2024,60037872,18878
2024,60097944,723911
2024,60195943,342663
2024,50064536,118342
2024,50065777,908
2024,60236111,2709251
2024,60243222,6705
2024,60072532,404057
2024,60078973,904
2024,50080812,433478
2024,60208025,2222
2024,60040983,17551
2024,50008400,3822
2024,60193702,388350
2024,50042297,2926
2024,60197854,7
2024,60130729,91900
2024,60211536,1
2024,50048379,164359
2024,60055484,10724
2024,60137137,89224
2024,60241408,54
2024,60167460,243411
2024,60276030,1957
2024,50075301,1883
2024,60050093,66593
2024,50031441,12691
2024,60099093,48322
2024,50072401,28684
2024,60256331,6398
2024,50049613,3273
2024,60130872,4
2024,50071599,229203
2024,50075601,13
2024,60280535,202
2024,60240528,4167
2024,60234812,7006
2024,50063165,2968
2024,60125513,25188
2024,60246775,28631
2024,60166320,1325
2024,60235315,19662
2024,60064131,17791
2024,60271636,80431
2024,50049929,180629
2024,60062482,5189
2024,50020596,28172
2024,60212661,2217
2024,50072395,2221
2024,50031780,357131
2024,60247284,13239
2024,60046245,17363
2024,60205337,31738
2024,60205979,1198
2024,60241374,62
2024,60164737,96657
2024,50051509,5923198
2024,50019123,69190
2024,60197378,14521
2024,60096224,323399
2024,60124722,1274
2024,50019159,70968
2024,60127679,27
2024,60074985,664
2024,60137705,996
2024,60212509,16
2024,60199050,59180
2024,60238076,36353
2024,60122089,13582
2024,60049915,76696
2024,60194869,367036
2024,60243220,29574
2024,50015557,771
2024,60233679,19689
2024,60197234,32
2024,60136186,2
2024,60241298,21290
2024,60188387,2000
2024,50057044,12929
2024,60036988,81308
2024,60214262,71851
2024,60168672,16401
2024,60256748,7640
2024,50077691,17781
2024,60193097,62567
2024,60130458,605
2024,50031570,422916
2024,60130465,177
2024,60130185,197206
2024,50019837,13193
2024,50070234,12029
2024,60258364,3154
2024,60257911,81637
2024,50062677,319872
2024,60189130,10584
2024,60236318,3837
2024,60054094,1029644
2024,60233268,427494
2024,60039477,89497
2024,60212687,79787
2024,60135844,617
2024,60043558,2002
2024,60193644,4632
2024,60210492,12462
2024,60098182,293058
2024,60119479,539
2024,60124693,9660
2024,60205317,179032
2024,50060040,1862
2024,50073686,56799
2024,50080917,154733
2024,60062210,44567
2024,60048257,52840
2024,50056118,59715
2024,60097877,100
2024,50064188,26
2024,60081647,15215
2024,60241049,524
2024,60189065,8402
2024,60120975,20336
2024,60196347,243
2024,60237470,1415
2024,50073330,1960
2024,60235008,832
2024,60207223,3408
2024,60214264,5561
2024,60259133,35733
2024,60037349,2457
2024,60123484,355615
2024,60047325,673738
2024,60123574,42256
2024,60240542,5143
2024,60199403,176
2024,60195558,35939
2024,50051922,115074
2024,60246676,110007
2024,60055427,41493
2024,60237999,770
2024,50051131,2452
2024,60275997,10628
2024,60079338,32281
2024,60137407,12233
2024,60233863,308216
2024,60238208,7692
2024,60238408,50556
2024,60212451,300365
2024,50039398,85584
2024,50002644,11693
2024,60125938,4767
2024,60205776,5641
2024,60198805,63
2024,60234323,547473
2024,60078754,27
2024,60237702,10254
2024,50080613,1481607
2024,50020999,33
2024,60210621,2741
2024,50064352,1404
2024,60081468,1269
2024,50017153,39955
2024,60171352,1838
2024,60118538,8173
2024,60168015,863
2024,60197082,6341
2024,60167212,35758
2024,60214472,6291
2024,60241308,67
2024,60206033,26089
2024,60257219,25178
2024,50057142,57060
2024,60188910,46192
2024,60185741,21118
2024,60193732,637
2024,60234160,12525
2024,60243262,9907
2024,60130735,2526
2024,60165343,3204
2024,60045117,101426
2024,60214204,108891
2024,60209001,38
2024,60137774,207874
2024,60061967,21789
2024,60223344,8162
2024,60234897,3976
2024,60212109,9115
2024,60238719,299
2024,50057066,5
2024,60236316,5630
2024,60064927,23361
2024,60164711,47059
2024,50019616,25968
2024,60272046,43566
2024,50071642,216
2024,60164916,1717
2024,60278730,4265
2024,60272972,13813
2024,50008677,23567
2024,50049564,2206
2024,50036964,28057
2024,60278841,20448
2024,60259015,11431
2024,60124296,1
2024,60237859,6708
2024,60127360,853397
2024,60137507,3339
2024,60037790,4
2024,50006340,4221
2024,60120941,2538
2024,60233162,2122
2024,60247088,833508
2024,60209218,1382
2024,60230009,20326
2024,60257034,5694
2024,60199070,1603928
2024,60075588,48459
2024,60129251,6870
2024,60196498,12683
2024,60258646,294
2024,60214068,38535
2024,60205559,111
2024,50080986,12900
2024,60208210,45426
2024,60097163,347
2024,60211757,11240
2024,60275856,31419
2024,60071441,1943
2024,60166873,13743
2024,60162180,51093
2024,60207175,34174
2024,50002356,568158
2024,50054683,312877
2024,60236374,68452
2024,60121945,15383
2024,60223227,16
2024,60205487,24
2024,60238950,831
2024,60082427,7329
2024,50072156,7260
2024,60076023,119
2024,60207311,15228
2024,60196290,218
2024,60197115,9108
2024,60056985,21
2024,50071543,62469
2024,60199325,121
2024,50033400,16972
2024,50008776,153
2024,60135587,29411
2024,50056677,34
2024,60212120,862
2024,60230495,4
2024,60121182,18
2024,50064671,8
2024,60214187,59798
2024,60196155,19390
2024,60199413,68
2024,60274478,15911
2024,60162171,2
2024,60166927,185
2024,60128154,3
2024,60079027,62844
2024,60280408,132
2024,60063575,37048
2024,60205404,19
2024,60258973,3090
2024,60196379,4651
2024,60188237,18870
2024,60121676,9934
2024,60061313,12684
2024,50040324,5672
2024,60164903,28679
2024,50069387,147190
2024,60234111,124483
2024,60278715,4036
2024,50014963,23640
2024,60214314,22
2024,60209229,825
2024,50010950,388043
2024,60169993,63
2024,60271428,7631
2024,60205205,251151
2024,60280768,4351
2024,60081014,7
2024,60127274,324534
2024,60277239,8813
2024,60279278,65
2024,60276006,343
2024,50002501,151
2024,60258210,124420
2024,60276930,1144
2024,60073751,3595
2024,60193143,12
2024,60213287,42373
2024,60165836,2
2024,60279689,1033
2024,60208017,42
2024,60275281,1
2024,60072511,1
2024,60095903,99
2024,60240152,12377
2024,60274566,1861
2024,60057700,15
2024,60237886,8
2024,60237140,3
2024,60256223,750
2024,50065233,2799
2024,60135756,3
2024,60274565,1814
2024,60278838,8545
2024,60240571,10123
2024,60198970,90070
2024,60136009,688
2024,60277092,65
2024,60135187,4
2024,60205402,1
2024,60274890,5206
2024,60170021,1
2024,60078542,7
2024,60236399,5
2024,60075253,1
2024,60235321,2
2024,60212712,1
2024,60281041,320
2024,60232043,380
2024,60196531,1
2024,60099788,1
2024,60098326,5
2024,60121751,1
2024,60130184,1
2024,60136991,1
2024,60236193,1
2024,60064936,1
2024,60124290,1
2024,60213090,1
2024,60196495,4523
2024,60136632,24
2024,50001727,1000
2024,50008532,52795
2024,60231039,3824
2024,60165370,635238
2024,60246491,64321
2024,60208705,23646
2024,50054592,99897
2024,60258586,283224
2024,60230057,24185
2024,60121794,171814
2024,60125704,27982
2024,50066841,4652
2024,60230632,30887
2024,60257543,178
2024,60122761,72867
2024,60213168,55120
2024,60208407,810
2024,60194060,572654
2024,60081579,229009
2024,50064609,6106
2024,60163572,2462
2024,60036894,517
2024,60135388,257096
2024,60137717,4
2024,60206104,51069
2024,60171164,129381
2024,60198980,405263
2024,50063730,9996
2024,60121901,247067
2024,60256700,19502
2024,50064878,14654
2024,50071619,759
2024,60230326,32
2024,60169111,498598
2024,60129804,138245
2024,50073738,197
2024,50005282,241818
2024,60127434,1071381
2024,60168390,38
2024,50000201,476432
2024,50014359,216
2024,60214064,6316
2024,60230335,947
2024,60136631,102821
2024,60194663,34182
2024,50039645,94165
2024,60273372,19429
2024,60163026,1299520
2024,60205468,1540
2024,60233215,205
2024,60162774,4277
2024,60240543,6340
2024,50071491,12879
2024,60169962,5789
2024,60170032,89
2024,50036018,108261
2024,60206859,535270
2024,60164014,54
2024,60169468,9835
2024,60076879,143170
2024,60237891,24570
2024,60047143,11768
2024,60242005,28551
2024,50020614,22
2024,60214343,609
2024,60238068,6424
2024,60167070,6
2024,60241999,789170
2024,60271615,8
2024,60213811,355
2024,60256380,850
2024,60183291,408
2024,60236063,67345
2024,60232021,386797
2024,60210348,8568
2024,50003170,27874
2024,50008362,7478
2024,60205178,262
2024,60127704,571578
2024,60046003,1139
2024,60237299,1787
2024,60171464,175
2024,60205309,154856
2024,60118289,104934
2024,60163570,28
2024,60137044,39181
2024,50003166,11774
2024,60123095,7546
2024,60223312,81966
2024,60206285,408
2024,60257294,20992
2024,50046095,88306
2024,60099475,65039
2024,60162845,30444
2024,60208653,61673
2024,60239937,61049
2024,60127144,269277
2024,50011036,545182
2024,50075731,814033
2024,60258967,94634
2024,50034546,36718
2024,60237045,1273351
2024,60235009,696
2024,60184661,557
2024,60039478,68137
2024,60207348,79
2024,60211416,5906
2024,60197566,41121
2024,50042380,4482
2024,60036774,1135
2024,60079593,601277
2024,60275263,80998
2024,60073037,235942
2024,60275180,2172
2024,60214632,3748
2024,60273010,1654
2024,60212680,26752
2024,60233413,21879
2024,60125550,17108
2024,60189008,30564
2024,50032088,90106
2024,60072258,160
2024,60231789,5456
2024,60039457,1131
2024,50066315,6299
2024,60131236,2079
2024,60130833,1469
2024,60136059,7829
2024,60210879,6423
2024,60163643,15056
2024,60075856,11526
2024,50040403,192949
2024,60196337,16938
2024,60063564,2577
2024,60212518,4093
2024,50028240,1529
2024,50066149,27858
2024,60071037,69727
2024,60206223,1879
2024,60209397,22367
2024,60119708,1
2024,60209777,3806
2024,50050114,105273
2024,50064018,25584
2024,50069881,28949
2024,60127834,15629
2024,60162653,749911
2024,60121073,19945
2024,60196445,282294
2024,50000286,39078
2024,60079683,410592
2024,60097101,68090
2024,60206297,224
2024,60169080,905579
2024,60242578,6501
2024,60241304,88
2024,60121015,222734
2024,60210198,562
2024,60164301,13348
2024,60208290,138
2024,60213166,943
2024,60129004,25705
2024,50057061,582
2024,60078733,145865
2024,50066148,52683
2024,60232265,109047
2024,60206835,1220
2024,60097097,17406
2024,60075826,61865
2024,60241389,34
2024,50007656,13372
2024,60207419,289323
2024,60168668,47765
2024,50068061,918073
2024,50032482,14082
2024,60214591,123
2024,60196764,73445
2024,60197080,46
2024,60213952,3360
2024,60131075,10
2024,60120255,41129
2024,60223472,262
2024,60272967,177775
2024,60131030,119035
2024,60279275,256
2024,60197609,31951
2024,60128800,104607
2024,60214159,103688
2024,60256377,10605
2024,60168536,32789
2024,60230638,8852
2024,60240805,1132
2024,60082433,8867
2024,50004511,62093
2024,60247006,2997
2024,60192628,28817
2024,60165827,37137
2024,60062328,4677
2024,60271677,559
2024,60072823,295470
2024,60230973,637538
2024,60121164,14862
2024,60210052,6070
2024,60243418,13948
2024,60194453,31
2024,60241305,80
2024,60166911,12069
2024,60074518,10505943
2024,60164475,18452
2024,60095657,73803
2024,60078722,1715776
2024,60097786,68269
2024,60257216,6031
2024,50072376,10926
2024,60232753,5908
2024,50071291,611100
2024,60124541,614
2024,60247168,1441
2024,60065038,13506
2024,60065370,63781
2024,60170008,32
2024,60076560,16326
2024,60240356,17478
2024,60049213,12203
2024,60237352,157152
2024,60167222,4171
2024,50071415,198459
2024,50035655,44153
2024,50078375,370848
2024,50000545,6744
2024,60236518,12828
2024,60064595,3766931
2024,50026872,18196
2024,60230171,32632
2024,60205343,248456
2024,50060043,620
2024,60194451,10151
2024,60199269,3474
2024,60185157,952
2024,60163745,2722
2024,60130784,4549
2024,60212321,16857
2024,50037860,33080
2024,60166507,3375
2024,60058316,750
2024,60230052,9798
2024,60242001,194811
2024,60212683,16689
2024,60213951,3734
2024,60161978,1230086
2024,60240286,2377
2024,60078354,73982
2024,60169853,68
2024,50045216,9245
2024,60241223,763646
2024,60125584,173065
2024,60118425,34292
2024,60235692,1237863
2024,60212161,1656
2024,60231207,349
2024,60276805,40904
2024,60199503,141
2024,60056266,28981
2024,60038620,9666
2024,60125891,702
2024,60135815,171252
2024,60276955,580
2024,60275307,38213
2024,60169937,112
2024,60210439,26898
2024,60182821,14048
2024,60223328,14159
2024,60123930,41667
2024,60100065,130747
2024,60038087,167304
2024,60130222,23785
2024,60240140,108
2024,60240448,6884
2024,60045186,51404
2024,60077020,3053
2024,60247177,627
2024,60074762,1000841
2024,60122941,53489
2024,60196481,118056
2024,60072872,102993
2024,60075425,138317
2024,60212256,8874
2024,60230046,2346
2024,60279540,22646
2024,60232184,314556
2024,60169575,263804
2024,60214162,45605
2024,60049493,24
2024,60206968,8262
2024,60168372,23422
2024,60078173,5382
2024,60242969,22795
2024,60206140,74726
2024,60207728,1341976
2024,60206137,281689
2024,60063583,9313
