SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
VOGUE - (BLUE) 100's L-STICK ROUND CORNER BOX SUPERSLIMS,600,68664,Kuwait,Kuwait,BAT
SILK CUT - SILVER KS BOX,200,46016,Great Britain,London Luton,JTI
PEACE - (BLUE) 100's TIN,200,71000,Japan,Chubu,JTI
WINSTON - BLUE KS BOX,600,54088,United Arab Emirates,Sharjah,JTI
THIS - PLUS KS BOX,200,46910,South Korea,Seoul,KT & G
WINSTON - (RED) KS BOX,600,56993,Cape Verde,Espargos,JTI
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Mexico,Cancun,PMI
ESSE - CHANGE UP 100's BOX C SUPERSLIMS,200,106177,South Korea,Incheon,KT & G
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Germany,Munich,IMPERIAL BRANDS
WINSTON - BLUE 100's BOX SUPERSLIMS,400,54235,Turkey,Antalya Airport,JTI
MARLBORO - SUMMER SPLASH MENTHOL KS BOS C MUL WHITE - CHINA DF - IDM CN05 SUNRISE DF (RS),200,144129,China,Beijing,PMI
PALL MALL - RED KS BOX,200,46000,Turkey,Izmir Airport,BAT
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,Spain,Ibiza,JTI
PALL MALL - (BLUE) KS BOX,200,51685,Morocco,Rabat,BAT
MARLBORO - RED 3.5 100's BOX - GENERIC DF-ENG TXT,200,125835,Dominican Republic,Santiago Cibao,PMI
ESSE - CHANGE 1MG 100's BOX C SUPERSLIMS,200,90020,China,Chengdu Tianfu,KT & G
JOHN PLAYER SPECIAL - BLACK ORIGINAL KS BOX,200,50525,Spain,Barcelona,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX 600 SPECIAL OUTER - NORTH AFRICA DF,600,101080,Morocco,Marrakech,PMI
LUCKY STRIKE - KS SOFT,200,43974,Panama,Panama Tocumen,BAT
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,Turkey,Kutahya Airport,BAT
DUNHILL - (RED) KS BOX,200,50854,China,Weihai Dashuibo,BAT
CHUNGHWA - KS BOX,200,43087,China,Beijing,CHINA NATIONAL
MARLBORO - GOLD (2.0) KS BOX 100 100 TRANSPARENT BUNDLE - NORWAY DF - IDM NORWAY,100,141137,Norway,Trondheim,PMI
LEVEL - FULL FLAVOUR KS BOX,200,53846,Sweden,Stockholm Arlanda,JTI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105695,China,Shenyang Taoxian,PMI
DUNHILL - (RED) KS BOX,200,50854,Malaysia,Kota Kinabalu,BAT
LAMBERT & BUTLER - KS BOX,400,43912,Great Britain,Glasgow Prestwick,IMPERIAL BRANDS
CHUNGHWA - KS BOX,200,43087,South Korea,Seoul,CHINA NATIONAL
DAVIDOFF - CLASSIC KS BOX,20,88459,Australia,Perth,IMPERIAL BRANDS
STERLING - FRESH TASTE ON DEMAND KS BOX C,200,88594,Morocco,Essaouira,JTI
NEWS,200,40461,Morocco,Oujda,IMPERIAL BRANDS
KENT - SPARK NAVY BLUE KS RCB,200,106878,Turkey,Antalya Airport,BAT
L&M - SILVER LABEL (5.0 CWB) KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,139323,Egypt,Asyut,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB 600 SPECIAL OUTER - UNITED KINGDOM DF - IDM UNITED KINGDOM,600,122750,Great Britain,Newcastle,PMI
CAMEL - LIGHTS KS BOX,200,43025,China,Shanghai Pudong,JTI
MARLBORO - GOLD (3.5) KS RCB - SPAIN DF - IDM SPAIN,200,122496,Spain,Vigo,PMI
SILK CUT - PURPLE KS BOX,200,45375,France,Bordeaux,JTI
SUPERKINGS - BLUE 100's BOX,200,46019,Spain,Palma De Mallorca,IMPERIAL BRANDS
EXPORT A - RICH KS BOX,200,57312,Mexico,Cancun,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Curazao,Curacao,PMI
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCB 600 C WRG SPECIAL OUTER WHITE - TURKEY DF,600,122817,Turkey,Cukurova Airport,PMI
CAMEL - BLUE KS BOX,400,52735,France,Paris Orly,JTI
CHESTERFIELD - BLUE (4.0) KS BOX - ITALY DF - IDM ITALY,200,123373,Italy,Bologna,PMI
MARLBORO - PURPLE MENTHOL KS BOX C TRU WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,110716,China,Hebei,PMI
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCB C WRG WHITE - TURKEY DF,200,122704,Turkey,Antalya Airport,PMI
CAMEL - KS BOX,200,43011,China,Ningbo Lishe,JTI
UNDEFINED,0,0,Uzbekistan,Tashkent,KING'S TOBACCO
YUXI,200,60488,South Korea,Seoul,CHINA NATIONAL
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Guangzhou Baiyun,IMPERIAL BRANDS
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,Bulgaria,Bourgas,KARELIA TOBACCO
LAMBERT & BUTLER - KS BOX,200,43912,Great Britain,Leeds Bradford,IMPERIAL BRANDS
MARLBORO - (GOLD 3.0) KS RCB WHITE - HK DF DEPARTURE,200,114125,Hong Kong,Hong Kong,PMI
PARLIAMENT - SILVER BLUE KS RCS WHITE - TURKEY DF,200,137661,Turkey,Trabzon Airport,PMI
MARLBORO - DOUBLE FUSION AMBER 100's BOX C CHR WHITE - LA&CANADA DF-ENG TXT,200,107858,Brazil,Natal,PMI
CAMEL - ACTIVATE (BLUE) KS CURVE PACK C,600,91604,Morocco,Agadir,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Spain,Barcelona,BAT
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Morocco,Casablanca,IMPERIAL BRANDS
CAMEL - FILTER KS BOX,200,88440,Norway,Stavanger,JTI
PALL MALL - (BLUE) KS BOX,200,51685,Canary Islands,Gran Canaria,BAT
MARLBORO - TOUCH 3.5 KS RCS SLIMS WHITE - GENERIC DF-ENG TXT,200,123438,Morocco,Tangier,PMI
STATE EXPRESS 555 - SPHERE2 VELVETY KS OCTAGONAL PACK C,200,157217,Japan,Osaka - Kansai,BAT
GAULOISES - BLONDES LEGERES KS BOX,200,43534,Hong Kong,Hong Kong,IMPERIAL BRANDS
CHESTERFIELD - ORIGINAL (4.0) KS BOX - GENERIC DF-ENG TXT,200,124032,Brazil,Salvador,PMI
THE KING - SILVER KS RCB,200,92676,Italy,Milan - Malpensa,KING'S TOBACCO
CHESTERFIELD - REMIX MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,138538,Tunisia,Jerba,PMI
LUCKY STRIKE - AMBER KS BOX C,200,127567,Jamaica,Montego Bay,BAT
MARLBORO - W-BURST (2.0) MENTHOL KS BOX C WHITE - JAPAN DF,200,118635,Japan,Chitose,PMI
MILD SEVEN - KS BOX,200,44117,China,Yinchuan Hedong,JTI
MARLBORO - SILVER BLUE (3.5) KS RCS WHITE - TURKEY DF,200,137515,Turkey,Cukurova Airport,PMI
MORE - MENTHOL KS BOX,200,46828,China,Jinan Xiaoqiang,JTI
LAMBERT & BUTLER - GOLD KS BOX,400,45979,Mexico,Cancun,IMPERIAL BRANDS
MILD SEVEN - LIGHTS KS BOX,200,44119,China,Hohhot Baita,JTI
CHESTERFIELD - ORIGINAL (4.0) KS BOX - GENERIC DF-ENG TXT,200,124032,Dominican Republic,Puerto Plata,PMI
WINSTON - KS SOFT,200,45184,Morocco,Rabat,JTI
THIS - AFRICA ICE JACK KS OCTAGONAL PACK C,200,109844,South Korea,Cheongju,KT & G
MARLBORO - WHITE (3.5) KS  600 SPECIAL OUTER WHITE - TURKEY DF,600,141464,Turkey,Antalya Gazipasa Airport,PMI
MARLBORO - WHITE FRESH (2.0) MENTHOL KS BOX WHITE - KOREA DF,200,98206,South Korea,Daegu,PMI
PHILIP MORRIS - BLEUE KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,121200,France DP,Nantes,PMI
PALL MALL - (BLUE) KS BOX,200,51685,Morocco,Tangier,BAT
SUPERKINGS - BLACK 100's BOX,400,70127,Great Britain,London Gatwick,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122499,Spain,Jerez De La Frontera,PMI
DOUBLE HAPPINESS - CLASSIC DELUXE LS BOX,200,85873,China,Nanning Wuxu,NANYANG BROTHERS
PEACE - SUPER LIGHTS KS BOX,200,46276,Japan,Fukuoka,JTI
MARLBORO - SILVER BLUE (3.5) KS RCS WHITE - GENERIC DF-ENG TXT,200,123513,Lebanon,Beirut - Rafik Hariri,PMI
KENT - MIX AROMA KS RCB C,200,101267,Brazil,Viracopos,BAT
DUNHILL - INTERNATIONAL KS BOX,200,47577,Peru,Lima,BAT
KENT - SILVER NEO KS RCB,200,53858,Colombia,Bogota,BAT
PARLIAMENT - AQUA BLUE KS RCB WHITE - CES-EE-CA DF-ENG TXT,200,98166,Uzbekistan,Tashkent,PMI
MEVIUS - EXTRA LIGHTS 100's RCB,200,88924,Japan,Fukuoka,JTI
LUCKY STRIKE - KS BOX,200,43972,China,Guangzhou Baiyun,BAT
MARLBORO - DOUBLE BURST (2.0) MENTHOL KS BOX 100 C 100 TRANSPARENT BUNDLE WHITE - NORWAY DF - IDM NORWAY,100,141134,Norway,Bergen,PMI
WINSTON - BLUE KS RCB,200,53483,Italy,Verona,JTI
MARLBORO - (GOLD 3.0) KS RCB WHITE - JAPAN DF,200,113865,Japan,Oita,PMI
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139308,Bosnia-Herzegovinia,Banja Luka,PMI
PARISIENNE - BLEUE KS BOX,200,53136,Switzerland,Geneva,BAT
BENSON & HEDGES - SPECIAL FILTER KS BOX,400,58737,Morocco,Marrakech,BAT
CAMEL - (BLUE) KS BOX,400,45351,Egypt,Cairo,JTI
L&M - DOUBLE FORWARD MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,157067,Panama,Panama Tocumen,PMI
SILK CUT - PURPLE KS BOX,400,45375,Great Britain,Cardiff,JTI
KENT - HD WHITE KS RCB,200,92349,Mexico,Los Cabos,BAT
MARLBORO - (RED FWD) KS BOX - JAPAN DF,200,96046,Japan,Sendai,PMI
VOGUE - (BLUE) 100's L-STICK ROUND CORNER BOX SUPERSLIMS,200,68664,Tunisia,Jerba,BAT
R1 - (BLUE) KS BOX,200,49944,Germany,Stuttgart,IMPERIAL BRANDS
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Dominican Republic,Santo Domingo Las Americas,PMI
UNDEFINED,0,0,Gibraltar,Gibraltar,H.VAN LANDEWYCK GMBH
MARLBORO - TOUCH ONE KS RCS SLIMS WHITE - TURKEY DF,200,100977,Turkey,Izmir Airport,PMI
SILK CUT - SILVER KS BOX,200,46016,Switzerland,Geneva,JTI
MARLBORO - WHITE (3.0) KS RCS WHITE - GCC DF,200,113649,Oman,Muscat,PMI
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - GENERIC DF-ENG TXT,200,139312,Mexico,La Paz Manuel Marquez de Leon,PMI
DAVIDOFF - GOLD 90's OCTAGONAL PACK,200,45962,Turkey,Eskisehir Airport,IMPERIAL BRANDS
MARLBORO - SOL SHUFFLE MENTHOL KS RCS (PROMO) C MUL JUMBO RC WHITE - GENERIC DF-ENG TXT,200,142484,Morocco,Essaouira,PMI
ESSE - DOUBLE SHOT 100's BOX C MICROSLIMS,200,109381,Turkey,Antalya Airport,KT & G
WEST - SILVER KS BOX,200,46755,Norway,Trondheim,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB WHITE - GENERIC DF-ENG TXT,200,123642,India,Bangalore,PMI
WINSTON - (RED) 100's BOX,200,56994,Spain DP,Almeria,JTI
RAISON - FRENCH YOGO KS BOX C,200,104499,Mongolia,Ulaanbaatar,KT & G
PARLIAMENT - AQUA BLUE KS RCB 200 JUMBO RC WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,122802,China,Xiamen Gaoqi,PMI
CORSET - LILAC A PORTER 100's NEW GENERATION SHOULDER BOX SUPERSLIMS,200,109454,Serbia,Belgrade,KING'S TOBACCO
MARLBORO - ONE KS RCB - DENMARK DF - IDM DENMARK,200,125059,Denmark,Aalborg,PMI
MARLBORO - BLACK MENTHOL (2.0) MENTHOL KS BOX WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105623,China,Jinan Xiaoqiang,PMI
LUCKY STRIKE - CLICK & ROLL KS BOX C,400,59257,Morocco,Ouarzazate,BAT
GAULOISES - BLONDES LEGERES KS BOX,200,43534,China,Shanghai Hongqiao,IMPERIAL BRANDS
WEST - RED KS BOX,200,46023,Kazakhstan,Astana,IMPERIAL BRANDS
DUNHILL - NEW 1MG KS OCTAGONAL PACK,200,97339,Japan,Fukuoka,BAT
MARLBORO - EDGE (3.0) KS DSP SUPERSLIMS WHITE - GENERIC DF-ENG TXT,200,123387,Iraq,Suleymania Airport,PMI
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122449,Spain DP,Mahon Airport,PMI
WINSTON - LIGHTS KS BOX,200,45191,Morocco,Rabat,JTI
KARELIA - SLIMS 100's BOX SLIMS,200,54990,Serbia,Belgrade,KARELIA TOBACCO
UNDEFINED,0,0,Poland,Szczecin,IMPERIAL BRANDS
JOHN PLAYER SPECIAL - BLUE KS BOX,200,51575,Great Britain,Edinburgh,IMPERIAL BRANDS
CAMEL - (BLUE) KS BOX,200,45351,Dominican Republic,Puerto Plata,JTI
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Germany,Hannover,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Brazil,Belo Horizonte,BAT
ROTHMANS - (BLUE) KS BOX,400,46008,Tunisia,Tunis,BAT
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Brazil,Belo Horizonte,PMI
DAVIDOFF - GOLD KS BOX,200,88458,Bahrain,Manama,IMPERIAL BRANDS
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,600,88913,Turkey,Diyarbakir Airport,IMPERIAL BRANDS
MURATTI - ROSSO KS RCB WHITE - TURKEY DF,200,59148,Turkey,Bodrum Airport,PMI
CAMEL - (BLUE) KS BOX,400,45351,Mexico,Ixtapa Zihuatanejo,JTI
DAVIDOFF - CLASSIC 90's OCTAGONAL PACK,400,43247,Turkey,Gaziantep Airport,IMPERIAL BRANDS
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Dominican Republic,Samana El Catey,BAT
MARLBORO - GOLD (3.5) KS RCS 400 TRANSPARENT BUNDLE WHITE - GENERIC DF-ENG TXT,400,139345,Sri Lanka,Colombo,PMI
HONGTASHAN - KS BOX,200,56350,China,Ningbo Lishe,CHINA NATIONAL
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,China,Shenyang Taoxian,KARELIA TOBACCO
WINSTON - (BLUE) KS RCB,200,88433,Morocco,Ouarzazate,JTI
PETER STUYVESANT - (RED) KS BOX,200,50531,Greece,Zakynthos,BAT
L&M - BLUE LABEL (5.0 CWB) KS RCB WHITE - RUSSIA DF - IDM RUSSIA,200,122527,Russia,Sochi,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,India,Hyderabad,PMI
SEVEN STARS - KS BOX,200,46302,China,Kunming Wujiaba,JTI
CAMEL - (YELLOW) KS BOX,600,49844,Mexico,La Paz Manuel Marquez de Leon,JTI
MARLBORO - GOLD (3.5) 100's RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139306,Colombia,Bogota,PMI
PRINCE - RICH TASTE KS BOX,200,51120,Greece,Heraklion Airport,BAT
MARLBORO - (RED FWD) KS BOX - AFRICA DF-ENG TXT,200,98236,Albania,Tirana,PMI
MARLBORO - (GOLD 3.0) KS RCB WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,113950,China,Wenzhou Longwan,PMI
MARLBORO - (RED FWD) KS BOX - INDONESIA DF,200,122328,Indonesia,Ngurah Rai,PMI
L&M - RED LABEL (5.0 CWB) KS RCB 400 - GENERIC DF-ENG TXT,400,123640,Egypt,Sphinx,PMI
PRINCE - LIGHT KS BOX,200,59333,Turkey,Diyarbakir Airport,BAT
R1 - (BLUE) KS BOX,200,49944,Georgia,Batumi,IMPERIAL BRANDS
ESSE - (GREEN) MENTHOL 100's BOX SUPERSLIMS,200,52454,China,Guiyang Longdongbao,KT & G
MARLBORO - TOUCH ONE KS DSP 600 SLIMS TRANSPARENT BUNDLE WHITE - TURKEY DF,600,124798,Turkey,Kayseri Airport,PMI
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS BOX C WRG WHITE - JAPAN DF,200,122726,Japan,Chubu,PMI
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,200,88913,Jamaica,Montego Bay,IMPERIAL BRANDS
PHILIP MORRIS - KS BOX TRANSPARENT BUNDLE - NORTH AFRICA DF,200,125143,Morocco,Nador,PMI
WINSTON - BLUE KS BOX,600,54088,Dominican Republic,Santo Domingo Las Americas,JTI
SILK CUT - PURPLE KS BOX,200,45375,Great Britain,Liverpool,JTI
CAMEL - (YELLOW) KS BOX,200,49844,Dominican Republic,Puerto Plata,JTI
CAMEL - BLUE KS BOX,400,52735,Switzerland,Zurich,JTI
CAMEL - BLUE KS BOX,400,52735,Senegal,Leopold Sedar Senghar,JTI
FORTUNA - RED LINE KS BOX,200,61088,Spain,Barcelona,IMPERIAL BRANDS
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS BOX C WRG WHITE - GENERIC DF-ENG TXT,200,122896,Aruba,Oranjestad,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM GREECE,200,125450,Greece,Kos,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Germany,Frankfurt,IMPERIAL BRANDS
BENSON & HEDGES - GOLD KS BOX,200,42846,Bahrain,Manama,JTI
WINSTON - BLUE 100's BOX SUPERSLIMS,200,54235,United Arab Emirates,Abu Dhabi,JTI
PARLIAMENT - AQUA BLUE 100's RCB WHITE - KOREA DF - IDM KOREA,200,121989,South Korea,Daegu,PMI
GAULOISES - BLONDES (RED) KS BOX,600,45358,Morocco,Marrakech,IMPERIAL BRANDS
STERLING - KS BOX,600,44904,Great Britain,London Stansted,JTI
MARLBORO - RED 3.5 KS BOX (PROMO) - ENGLISH GHW TPD2 DF - IDM GERMANY,200,137261,Germany,Frankfurt,PMI
WINSTON - CLASSIC RED KS BOX,200,45379,Netherlands,Amsterdam - Schiphol,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - CANARY ISLANDS DF - IDM SPAIN,200,124962,Canary Islands,Fuerteventura,PMI
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122449,Spain,Almeria,PMI
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Peru,Lima,PMI
MARLBORO - GOLD TOUCH 3.5 KS RCT SLIMS - ITALY DF - IDM ITALY,200,123091,Italy,Milan - Linate,PMI
WEST - RED KS BOX,200,46023,Germany,Duesseldorf,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,India,Bangalore,PMI
BENSON & HEDGES - KS BOX,600,45433,Turkey,Izmir Airport,BAT
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105695,China,Urumchi Diwobao,PMI
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Canary Islands,Tenerife,IMPERIAL BRANDS
DUNHILL - NEW 1MG KS OCTAGONAL PACK,200,97339,South Korea,Jeju,BAT
STATE EXPRESS 555,200,38071,China,Changsha Huanghua,BAT
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM GREECE,200,125450,Greece,Heraklion Airport,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Switzerland,Basel,IMPERIAL BRANDS
FURONGWANG - (BLUE) KS SOFT,200,52080,China,Changsha Huanghua,CHINA NATIONAL
DUNHILL - SWITCH (GREEN) KS OCTAGONAL PACK C,200,103540,Colombia,Bogota,BAT
MARLBORO - TOUCH 3.5 KS RCT SLIMS - SPAIN DF - IDM SPAIN,200,123084,Spain,Madrid Barajas,PMI
CAVALLO - PLAY (GREEN) LS BOX C SLIMS,200,114331,United Arab Emirates,Dubai,GULBAHAR TOBACCO
DAVIDOFF - CLASSIC KS BOX,400,88459,Kuwait,Kuwait,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX - CES-EE-CA DF-ENG GHW,200,98179,Kazakhstan,Astana,PMI
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - JAPAN DF,200,125146,Japan,Naha,PMI
MERIT - FILTER KS RCB WHITE - EG05 NEW TEXT HW DF,200,87589,Egypt,Cairo,PMI
MARLBORO - (RED FWD) KS BOX 400 - AFRICA DF-ENG TXT,400,98238,Gabon,Gabon,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 SUNRISE DF (RS),200,105694,China,Shanghai Pudong,PMI
PUEBLO - KS BOX,200,55812,Germany,Frankfurt,POESCHL TABAK
WEST - RED KS BOX,200,46023,China,Jinan Xiaoqiang,IMPERIAL BRANDS
MAYFAIR - SKY BLUE KS BOX,600,46686,Great Britain,Cardiff,JTI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122766,France DP,Beauvais,PMI
VOGUE - SUPER SLIMS MENTHOL 100's BOX SUPERSLIMS,200,45104,Gabon,Gabon,BAT
MARLBORO - GOLD (3.5) KS RCB (PROMO) - TURKEY DF,200,137291,Turkey,Gaziantep Airport,PMI
MARLBORO - BEYOND BLUE (2.5) KS BOX C TRANSPARENT BUNDLE WHITE - SOUTH AFRICA DF,200,124723,South Africa,Cape Town,PMI
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Mexico,Guadalajara,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,France,Nice,IMPERIAL BRANDS
WINSTON - BALANCED BLUE KS RCB,600,54529,Turkey,Gaziantep Airport,JTI
OME - MENTHOL MENTHOL 100's BOX SUPERSLIMS,200,103403,Switzerland,Zurich,KARELIA TOBACCO
KARELIA - OME (YELLOW) 100's L-STICK BOX SUPERSLIMS,200,58494,Greece,Santorini,KARELIA TOBACCO
SILK CUT - PURPLE KS BOX,200,45375,France,Nice,JTI
MARLBORO - (RED FWD) KS BOX - KOREA DF,200,95585,South Korea,Cheongju,PMI
DAVIDOFF - KS BOX,200,43244,China,Taiyuan Wusu,IMPERIAL BRANDS
MILD SEVEN - INTERNATIONAL KS BOX,200,45709,China,Qingdao Liuting,JTI
MARLBORO - DOUBLE ICE KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123409,Sri Lanka,Colombo,PMI
DUNHILL - LIGHTS KS BOX,200,45269,South Africa,Durban,BAT
ARIRANG - KS RCB,200,52866,South Korea,Cheongju,KT & G
RICHMOND - SUPERKINGS MENTHOL MENTHOL 100's BOX,200,91247,Great Britain,Newcastle,IMPERIAL BRANDS
DAVIDOFF - GOLD KS BOX,200,88458,Germany,Stuttgart,IMPERIAL BRANDS
BENSON & HEDGES - KS BOX,200,45433,Great Britain,East Midlands,BAT
MARLBORO - GOLD TOUCH 3.5 KS RCT SLIMS - ITALY DF - IDM ITALY,200,123091,Italy,Ciampino Airport,PMI
WINSTON - BLUE KS BOX,200,54088,Greece,Heraklion Airport,JTI
MARLBORO - RED 3.5 KS BOS 600 SPECIAL OUTER - GENERIC DF-ENG TXT - SAUDI ARABIA,600,142109,Saudi Arabia,Jeddah,PMI
SUPERKINGS - BLACK 100's BOX,600,70127,Turkey,Istanbul Asia Airport,IMPERIAL BRANDS
WILLS NAVY CUT - RED KS BOX,400,124479,Saudi Arabia,Jeddah,ITC Ltd.
WINSTON - CLASSIC KS BOX,200,54087,Switzerland,Zurich,JTI
WINSTON - CLASSIC KS BOX,200,54087,Canary Islands,Lanzarote,JTI
WINSTON - CLASSIC RED KS BOX,200,45379,Germany,Duesseldorf,JTI
CHESTERFIELD - REMIX MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,138538,Tunisia,Monastir,PMI
WEST - SILVER KS BOX,200,46755,China,Zhengzhou Xinzheng,IMPERIAL BRANDS
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,Spain,Alicante,JTI
WINSTON - CLASSIC KS BOX,200,54087,Chile,Santiago Arturo Merino Benitez,JTI
MARLBORO - (RED FWD) KS SOFT - ISRAEL DF - IDM JR HEINEMANN,200,123367,Israel,Tel-Aviv,PMI
KARELIA - WHITE KS BOX,200,51666,Greece,Kos,KARELIA TOBACCO
MARLBORO - BLACK MENTHOL (2.0) MENTHOL KS BOX WHITE - CHINA DF - IDM CN05 SHENZEN DF (SZ),200,105439,China,Weihai Dashuibo,PMI
PARLIAMENT - AQUA BLUE KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122939,Kuwait,Kuwait,PMI
DUNHILL - SWITCH (BLACK - GREEN) KS OCTAGONAL PACK C,200,103541,Tunisia,Tunis,BAT
DAVIDOFF - SLIMS GOLD 100's OCTAGONAL PACK SUPERSLIMS,200,54182,Switzerland,Basel,IMPERIAL BRANDS
WINSTON - (RED) KS BOX,200,56993,China,Hangzhou Xiaoshan,JTI
LUCKY STRIKE - (PURPLE) KS BOX,200,97914,China,Xiamen Gaoqi,BAT
WINSTON - CLASSIC KS BOX,200,54087,Brazil,Recife,JTI
LAMBERT & BUTLER - KS BOX,400,43912,Kenya,Jomo Kenyatta,IMPERIAL BRANDS
WINSTON - BLUE KS BOX,200,54088,Sweden,Malmo,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123310,Spain,Reus,PMI
NEWS - KS BOX,200,44311,Morocco,Oujda,IMPERIAL BRANDS
PRINCE - RICH TASTE KS BOX,200,51120,Norway,Oslo,BAT
WINSTON - (RED) KS BOX,200,56993,Greece,Rhodes,JTI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM BULGARIA,200,125437,Bulgaria,Sofia,PMI
MARLBORO - FILTER PLUS (FWD) KS RCB JUMBO RC WHITE - GEORGIA DF,200,121437,Georgia,Tbilisi,PMI
WINSTON - BLUE KS BOX,200,54088,Poland,Elblag,JTI
CAMEL - (YELLOW) KS BOX,200,49844,Morocco,Tangier,JTI
MORE - MENTHOL KS BOX,200,46828,China,Shanghai Hongqiao,JTI
LARK - MILDS KS BOX - JAPAN DF,200,40833,Japan,Chubu,PMI
STERLING - SUPERKINGS MENTHOL MENTHOL 100's BOX,400,91239,Great Britain,Southampton,JTI
PHILIP MORRIS - KS BOX TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,200,122429,Spain DP,Ibiza,PMI
VIRGINIA SLIMS - GOLD 100's RCB SLIMS PRL - KOREA DF - IDM KOREA,200,121995,South Korea,Cheongju,PMI
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Ivory Coast,Abidjan,BAT
